primary_title,start_year,end_year,genres,average_rating,num_votes,show_id,normalized_title
Justified,2010,2015,"Action,Crime,Drama",8.6,115210,8aff98ac-5578-434b-9118-4f82e8d288f6,justified
Bates Motel,2013,2017,"Drama,Horror,Mystery",8.1,114878,9688cbdc-0d82-421f-8071-75f379fea3b9,batesmotel
Deadwood,2004,2006,"Crime,Drama,History",8.6,114863,46babeb1-2780-4b3d-96f9-26158b20ffa8,deadwood
Batman: The Animated Series,1992,1995,"Action,Adventure,Animation",9.0,112892,c83c12dd-cea6-471e-8197-27970f78086b,batmantheanimatedseries
Emily in Paris,2020,\N,"Comedy,Drama,Romance",6.9,112174,dce2c66f-d772-4bc2-8330-5a820e618076,emilyinparis
The OA,2016,2019,"Drama,Fantasy,Mystery",7.8,112031,655fd50a-c557-455b-9ac3-d1b0377485db,theoa
Under the Dome,2013,2015,"Drama,Mystery,Sci-Fi",6.5,110920,a772ea45-ab64-4fb2-9d5e-22bd4e268c96,underthedome
Titans,2018,2023,"Action,Adventure,Crime",7.5,110858,d2e8fd6a-a96f-49d1-ae44-89391439ca3d,titans
Shadow and Bone,2021,2023,"Action,Adventure,Drama",7.6,110750,fec6375b-1a99-4d53-a662-33d03993f305,shadowandbone
Black Sails,2014,2017,"Action,Adventure,Drama",8.2,110570,4a6e866b-1451-4715-bdee-da93f86eb621,blacksails
Married... with Children,1987,1997,Comedy,8.1,109181,c4a02584-ae04-4f56-b848-1d738bf483ee,marriedwithchildren
The Idol,2023,2023,"Drama,Music",4.5,109108,fc233fcd-0e6a-41aa-8997-8568fec941bf,theidol
DC's Legends of Tomorrow,2016,2022,"Action,Adventure,Drama",6.8,108968,8796f391-c59b-4861-a170-50383254cb62,dcslegendsoftomorrow
The Good Doctor,2017,\N,Drama,8.0,108813,72f688a6-8278-49d4-8b68-e9d673ad6c10,thegooddoctor
The Leftovers,2014,2017,"Drama,Fantasy,Mystery",8.3,108574,84316ed8-d642-4cfe-9187-bbabc2df417b,theleftovers
SpongeBob SquarePants,1999,\N,"Adventure,Animation,Comedy",8.2,108198,a6eca447-d17c-4d6a-bbbd-32947c966542,spongebobsquarepants
The Americans,2013,2018,"Crime,Drama,Mystery",8.4,108145,704eb4a4-3f81-4249-8243-bc69ea9720d1,theamericans
The Man in the High Castle,2015,2019,"Drama,Sci-Fi,Thriller",7.9,108080,32b9f7d7-7d40-403d-aaf8-7ea7684c3f5c,themaninthehighcastle
My Name Is Earl,2005,2009,Comedy,7.8,107945,8d54ed52-4adc-49eb-9424-0b00f9e499be,mynameisearl
Adventure Time,2010,2018,"Action,Adventure,Animation",8.6,107887,8fb1dc2b-0773-491c-a2e1-feff49d7ab42,adventuretime
Good Omens,2019,2023,"Comedy,Fantasy",8.0,107804,5f3e6c0f-cc85-4ca2-a629-4b33a8bad393,goodomens
Billions,2016,2023,Drama,8.3,105997,fe068630-5f50-4f58-98e8-29061c4a0cb0,billions
Misfits,2009,2013,"Comedy,Drama,Fantasy",8.2,105854,eb06f4bd-5657-4264-aa60-73170f4fd397,misfits
Chilling Adventures of Sabrina,2018,2020,"Drama,Fantasy,Horror",7.4,105513,f84b4b5a-0b90-4038-936f-75524cf0d408,chillingadventuresofsabrina
Oz,1997,2003,"Crime,Drama,Thriller",8.7,104667,a64534bf-1052-49a5-93dd-222425c73d12,oz
Russian Doll,2019,\N,"Comedy,Drama,Mystery",7.7,103979,292ef9e4-7e1b-448c-9b0b-b9c66911c8a9,russiandoll
Lost in Space,2018,2021,"Adventure,Drama,Family",7.3,103967,0776b1cf-699a-40ef-8548-192a341a0ce9,lostinspace
1899,2022,2022,"Drama,Horror,Mystery",7.3,103790,72c96958-f9e9-4d9f-960d-a7ff5bb1c081,1899
Psych,2006,2014,"Comedy,Crime,Mystery",8.4,103605,8723d7b2-4d8c-47e1-b893-57b42ad28369,psych
2 Broke Girls,2011,2017,Comedy,6.6,103152,e1edfeab-5da3-46b8-864a-0f344949f47d,2brokegirls
The Terminal List,2022,\N,"Action,Drama,Thriller",7.9,102860,dfd4c02f-0e74-4ad2-8fcb-d97e12d99500,theterminallist
Designated Survivor,2016,2019,"Action,Drama,Mystery",7.5,101190,62c62778-f0b9-4735-8462-a3b7e4c84014,designatedsurvivor
Making a Murderer,2015,2018,"Crime,Documentary",8.5,101101,37eaa394-e38c-4b53-9e9e-bf90e28065a7,makingamurderer
Atypical,2017,2021,"Comedy,Drama",8.2,100433,a0cfa86e-8751-4e11-b830-e0e2242d761f,atypical
Stargate SG-1,1997,2007,"Action,Adventure,Drama",8.4,99175,2d15cafc-25a1-448a-b0bd-3f9e9cb39da8,stargatesg1
The Night Manager,2016,2016,"Crime,Drama,Mystery",8.0,99157,01b332bd-6f97-4bb6-9a2c-80103908dbd3,thenightmanager
Fawlty Towers,1975,1979,Comedy,8.8,98375,1e282f35-f3e6-4feb-bd51-7238e4e04212,fawltytowers
American Crime Story,2016,\N,"Biography,Crime,Drama",8.4,97848,cdb5d40a-36a9-48c3-bd81-fabbdc7faac8,americancrimestory
The Night Agent,2023,\N,"Action,Drama,Thriller",7.5,97581,13d23ad7-c35a-496a-ac4e-1346c3788961,thenightagent
Silo,2023,\N,"Drama,Mystery,Sci-Fi",8.1,96899,df433c03-be8d-4ac6-95ec-a6f22e2a3b71,silo
Dead to Me,2019,2022,"Comedy,Crime,Drama",8.0,96877,fd972682-c5b1-420a-ae09-006dd06105b5,deadtome
The Orville,2017,2022,"Adventure,Comedy,Drama",8.0,96793,1f556362-cbd6-4eac-a0bc-5f7f06b8e63f,theorville
What We Do in the Shadows,2019,\N,"Comedy,Fantasy,Horror",8.6,96000,acb97587-ca74-4913-b4b5-8a8ac1668199,whatwedointheshadows
Leyla and Mecnun,2011,2023,"Adventure,Comedy,Drama",9.1,95545,57de9979-0193-4bd4-b141-05699537ea27,leylaandmecnun
Legion,2017,2019,"Action,Drama,Sci-Fi",8.2,95466,6f66d832-29b5-4552-aa1f-4381294b9837,legion
The Family Man,2019,\N,"Action,Comedy,Drama",8.7,95459,9484ac34-66ba-4ad2-ae07-8dd22612e0fb,thefamilyman
Locke & Key,2020,2022,"Drama,Fantasy,Horror",7.3,94761,54b143d2-3c14-4159-bcb7-a4c31a4a6d3e,lockekey
See,2019,2022,"Action,Drama,Sci-Fi",7.6,94459,40a76a94-15a1-4af9-9871-1443356c09a5,see
The O.C.,2003,2007,"Comedy,Drama,Romance",7.5,94458,fe1d2f9d-e744-4428-85e2-577809a5a474,theoc
Jujutsu Kaisen,2020,\N,"Action,Adventure,Animation",8.6,94144,92c38fe6-30ff-44bb-8c22-effaf31cf4c4,jujutsukaisen
Last Week Tonight with John Oliver,2014,\N,"Comedy,News,Talk-Show",8.9,93906,b82808a7-48df-4dc3-a1ff-33b000a715c7,lastweektonightwithjohnoliver
The Outsider,2020,2020,"Crime,Drama,Horror",7.6,92862,410a2586-7bc6-4718-a73f-f03d9b66fb7a,theoutsider
The Inbetweeners,2008,2010,Comedy,8.4,92693,3c4cfe1f-8aaf-49b2-bf41-94cb65cd4a6f,theinbetweeners
Frasier,1993,2004,Comedy,8.2,92226,154f69dd-17cc-4e43-8666-ff6f482227d2,frasier
Falling Skies,2011,2015,"Action,Adventure,Drama",7.1,92224,ff1a5800-e9e3-4ca3-a83e-4899f7fb1ad9,fallingskies
Star Trek: Picard,2020,2023,"Action,Adventure,Drama",7.5,92136,64ca2bfd-123b-4cf1-bf94-4e63fe776816,startrekpicard
Ray Donovan,2013,2020,"Crime,Drama",8.3,91887,b7ebcfbe-1a90-4682-9b47-09976f9e0f04,raydonovan
Sacred Games,2018,2019,"Action,Crime,Drama",8.5,91704,f86ea7b4-e4f4-4c5c-ac26-fc79efad8f5c,sacredgames
Alice in Borderland,2020,\N,"Action,Drama,Mystery",7.7,91320,30b921c5-5a14-4793-a1b9-ad21853d0a45,aliceinborderland
American Gods,2017,2021,"Drama,Fantasy,Mystery",7.6,91074,671e0690-a6a2-41a0-b21f-e48847cb1425,americangods
Skins,2007,2013,Drama,8.2,90925,562f84bb-b87d-49d4-9468-df5c5b83170d,skins
The Following,2013,2015,"Crime,Drama,Horror",7.4,90739,9f52f917-fc2a-46f1-b10c-c89607a2cf87,thefollowing
Narcos: Mexico,2018,2021,"Crime,Drama",8.4,90565,e79ef871-3261-48f7-8ed9-be1a5daf25b6,narcosmexico
Star Trek,1966,1969,"Action,Adventure,Sci-Fi",8.4,90479,d8c921b1-21bd-4525-ac12-1e42ea01dfcd,startrek
The Twilight Zone,1959,1964,"Drama,Fantasy,Horror",9.1,90291,e73e28da-40e7-4bcc-84eb-0744b8cebafb,thetwilightzone
Charmed,1998,2006,"Drama,Fantasy,Mystery",7.2,89593,c2d87108-c483-43df-b850-e3d4c8e0b344,charmed
Bob's Burgers,2011,\N,"Animation,Comedy",8.2,89389,a9a0da51-ab11-4c6e-9d67-0b1f39c580af,bobsburgers
Elite,2018,2024,"Crime,Drama,Thriller",7.2,88451,21897074-9fc5-4434-8f0a-39c6be2f1896,elite
Agent Carter,2015,2016,"Action,Adventure,Crime",7.8,87883,a50ceefb-a09f-4b4e-b4b1-6fb1f1fbecc9,agentcarter
Manifest,2018,2023,"Drama,Mystery,Sci-Fi",7.1,87657,47cfee3e-28bb-4b65-b387-4b567374856a,manifest
CSI: Crime Scene Investigation,2000,2015,"Crime,Drama,Mystery",7.7,87410,9b4e11c9-e1f0-4f52-8c64-df36d321a1b2,csicrimesceneinvestigation
Big Mouth,2017,2024,"Animation,Comedy,Romance",7.9,87305,98c3a07f-c2b9-4c5a-a5ac-719c49b42d40,bigmouth
Foundation,2021,\N,"Drama,Sci-Fi",7.5,87042,0d9f2cdb-bb8d-4219-b5e1-f008034868b6,foundation
The King of Queens,1998,2007,Comedy,7.4,86836,357705ca-354b-48c6-a013-b1ca21906004,thekingofqueens
The Shield,2002,2008,"Crime,Drama,Thriller",8.7,85956,dce60409-866a-4a85-adeb-e43b38004b23,theshield
Young Sheldon,2017,2024,Comedy,7.6,85862,894af51e-9c1a-4209-a14b-c7d3fa18ef95,youngsheldon
Merlin,2008,2012,"Adventure,Drama,Fantasy",7.9,85843,2ba13519-743e-47fb-a185-2812cdfc4b5d,merlin
The Strain,2014,2017,"Drama,Fantasy,Horror",7.3,85641,a04dd187-b29b-40ea-9573-befaf0e66015,thestrain
Dragon Ball Z,1989,1996,"Action,Adventure,Animation",8.8,85561,f9e6be67-1c3a-445b-b1c3-f18571a969a0,dragonballz
Revolution,2012,2014,"Action,Adventure,Drama",6.6,85453,0c666462-6de7-404c-8a27-de004cf25c01,revolution
Terra Nova,2011,2011,"Adventure,Drama,Mystery",6.7,85426,23978591-feaf-4a3d-b159-4482ac78f6b5,terranova
One Tree Hill,2003,2012,"Drama,Romance,Sport",7.8,85398,9fff2f0b-63e4-4700-b14b-f8a6f95a4bf6,onetreehill
Tiger King,2020,2021,"Biography,Crime,Documentary",7.5,85315,8538e3ed-1b5a-4728-a5a2-b140f8ccd28c,tigerking
Atlanta,2016,2022,"Comedy,Drama,Music",8.6,84404,aabc4b3c-6bf1-4124-8f53-215e6cdc839e,atlanta
Raised by Wolves,2020,2022,"Drama,Fantasy,Sci-Fi",7.4,84282,4178e02e-7726-4e0f-aee1-ac50e76967b6,raisedbywolves
The West Wing,1999,2006,Drama,8.9,83053,9fb3e219-05fa-4764-afc5-1dd0e28eace1,thewestwing
His Dark Materials,2019,2022,"Adventure,Drama,Fantasy",7.8,82255,5d025d86-b513-4023-a28d-c5628978c383,hisdarkmaterials
Louie,2010,2015,"Comedy,Drama",8.5,81352,0ed87f65-dd9b-4d8b-9a69-824b02671950,louie
Monk,2002,2009,"Comedy,Crime,Drama",8.1,81235,3d9515ad-4a3a-43d1-86cc-58fc0e05378f,monk
The Animatrix,2003,2003,"Action,Animation,Sci-Fi",7.3,81204,acec7157-cc5c-4063-b2c7-03623ce642e6,theanimatrix
The Good Wife,2009,2016,"Crime,Drama,Mystery",8.4,81021,80cde0c9-2fd3-4b4e-8cd8-9a9164f51c14,thegoodwife
The Grand Tour,2016,\N,"Comedy,Sport,Talk-Show",8.7,81003,3c252c0a-fc46-4a6e-8e87-7db8066cea20,thegrandtour
Neon Genesis Evangelion,1995,1996,"Action,Animation,Drama",8.5,80793,750ac2d7-7008-4036-8a11-ab4795b98210,neongenesisevangelion
Carnival Row,2019,2023,"Crime,Drama,Fantasy",7.7,80081,1914fd47-1ddc-4150-9845-3f3c54d7e2b6,carnivalrow
Panchayat,2020,\N,"Comedy,Drama",8.9,80032,edf83b5f-41e8-4dc0-8b2c-69141e83f340,panchayat
Bosch,2014,2021,"Crime,Drama",8.5,79892,d32dbce2-8d4e-417a-ab05-1d04c15c221f,bosch
Preacher,2016,2019,"Action,Adventure,Comedy",7.9,79517,a073494b-9d55-4d95-b8bf-154d999cb8bd,preacher
The Tudors,2007,2010,"Drama,History,Romance",8.1,79470,83476aa7-c0c6-4980-b2f8-5dc3a31048f1,thetudors
Mirzapur,2018,\N,"Action,Crime,Drama",8.5,79397,dedc72e6-972b-4490-a447-1e818ef769e5,mirzapur
Ash vs Evil Dead,2015,2018,"Action,Comedy,Horror",8.4,78845,04f68537-a232-4823-80ce-4119c7dc6bca,ashvsevildead
Da Vinci's Demons,2013,2015,"Adventure,Biography,Drama",7.9,78614,c754062b-9b1c-4777-a86e-4d48bf329bcb,davincisdemons
Scandal,2012,2018,"Drama,Thriller",7.7,78531,6bec7ded-9419-4a3c-885b-d39edd00162a,scandal
Kota Factory,2019,2021,"Comedy,Drama",9.0,78346,dee8a931-2eac-411c-af82-eacafb23060c,kotafactory
Burn Notice,2007,2013,"Action,Crime,Drama",8.0,78041,58957111-60b5-44a8-b235-1d72dca8a8b4,burnnotice
Blindspot,2015,2020,"Action,Crime,Drama",7.3,77840,59a54418-e3fb-4f85-b256-88c3640dbf0a,blindspot
Monty Python's Flying Circus,1969,1974,Comedy,8.8,77697,70b1468d-c9a3-4305-8c5c-ebf6c0b3ec98,montypythonsflyingcircus
Unbreakable Kimmy Schmidt,2015,2020,Comedy,7.6,77248,b08121b1-b7f4-451e-afff-e5f374314ed8,unbreakablekimmyschmidt
Hawaii Five-0,2010,2020,"Action,Crime,Drama",7.4,77246,0f87641d-503f-4344-bf90-62eb8ad765e6,hawaiifive0
Code Geass,2006,2008,"Action,Animation,Drama",8.7,76999,3bf9a49a-4000-4cee-a939-5d3d40715425,codegeass
Marco Polo,2014,2016,"Action,Adventure,Drama",8.0,76956,c25326a4-3851-49bf-b2f7-097915411afd,marcopolo
Veronica Mars,2004,2019,"Crime,Drama,Mystery",8.4,76956,3b501b9a-2b54-45bc-8a06-3268140c1a8d,veronicamars
Ginny & Georgia,2021,\N,"Comedy,Drama",7.5,76953,700da608-025f-487e-85fb-9652586b5547,ginnygeorgia
Yellowjackets,2021,\N,"Drama,Horror,Mystery",7.8,76941,cac0cb52-3b7c-48f7-abc7-c69f5f675d08,yellowjackets
Castlevania,2017,2021,"Action,Adventure,Animation",8.3,76823,63eabe6f-ba5d-43ed-adc0-74c7a1751c8d,castlevania
Upload,2020,\N,"Comedy,Mystery,Sci-Fi",7.9,76402,074f3f61-ddae-4b04-8395-a7d002cd7dc1,upload
Never Have I Ever,2020,2023,"Comedy,Drama",7.9,76342,775e6dd7-4db9-4a54-bab3-efb92caa4f8e,neverhaveiever
Girls,2012,2017,"Comedy,Drama",7.4,76251,973dac9e-6338-4442-8606-2693e3b60094,girls
The Peripheral,2022,2022,"Drama,Mystery,Sci-Fi",7.6,76005,e930f658-7216-480b-ac50-c6ec27b07b1a,theperipheral
The Watcher,2022,\N,"Drama,Horror,Mystery",6.5,75822,9c55cf9a-9e7b-4c9a-ad34-290d3614197b,thewatcher
Fullmetal Alchemist,2003,2004,"Action,Adventure,Animation",8.5,75733,d79e36d7-5b69-4ca2-8b2e-fa4e5696d94a,fullmetalalchemist
Everybody Loves Raymond,1996,2005,Comedy,7.3,75580,88b6ad40-5b29-4f35-92ba-88adef9bd2a0,everybodylovesraymond
Master of None,2015,2021,"Comedy,Drama",8.2,75508,7b7249da-cac1-450a-8bc4-117b01cd8c48,masterofnone
Velma,2023,\N,"Adventure,Animation,Comedy",1.6,75412,a59990ba-210f-43ad-b1a2-0db60feb4e2f,velma
Star Trek: Voyager,1995,2001,"Action,Adventure,Sci-Fi",7.9,75332,8c5902cc-78e0-467c-b81b-c9fd438ccce7,startrekvoyager
Ballers,2015,2019,"Comedy,Drama,Sport",7.8,75262,2be14965-0481-4b10-958b-5a932f6a8a8d,ballers
The Bridge,2011,2018,"Crime,Mystery,Thriller",8.6,74605,2d028d39-4d64-4d39-a43e-79c3a2e93520,thebridge
My Hero Academia,2016,\N,"Action,Adventure,Animation",8.3,74486,dc51ebdb-d9f2-439f-948c-afda4457cb52,myheroacademia
Angel,1999,2004,"Action,Drama,Fantasy",7.9,74427,65e0a96e-f222-4d20-b203-388a9299a3d6,angel
Santa Clarita Diet,2017,2019,"Comedy,Horror",7.8,74205,3a616bb0-d35c-4e4c-8873-a1e8e9dec818,santaclaritadiet
Paranormal,2020,2020,"Drama,Fantasy,Horror",8.0,73957,3cf71db6-cb79-4eca-bab5-687bc96a0b8b,paranormal
Outer Banks,2020,\N,"Action,Crime,Drama",7.5,73939,3ec4c4c8-cce1-444d-bee6-5bb2a7cdb349,outerbanks
Twin Peaks,2017,2017,"Crime,Drama,Horror",8.5,73419,7b43dced-cb72-497a-8e50-adb86221d46f,twinpeaks
iZombie,2015,2019,"Comedy,Crime,Drama",7.8,72929,98a84f77-c68c-4c67-909d-7918c936a733,izombie
Heartstopper,2022,\N,"Drama,Romance",8.6,72533,dcf945c6-406d-4159-b8b5-231f2972b1fd,heartstopper
I Am Not Okay with This,2020,2020,"Comedy,Drama,Fantasy",7.5,72227,372ea779-797a-4425-86e3-ee077a4dedb2,iamnotokaywiththis
Sandeep Bhaiya,2023,2023,Drama,9.2,72168,3a123c8c-1299-4aae-b45d-87ff110e748c,sandeepbhaiya
TVF Pitchers,2015,2022,"Comedy,Drama",9.1,71568,bc01bdf5-e01f-401d-b05c-ccab6733cb1d,tvfpitchers
Friday Night Lights,2006,2011,"Drama,Sport",8.7,70988,da053d6e-1354-4d4e-b0d0-227af9a98726,fridaynightlights
Limitless,2015,2016,"Comedy,Crime,Drama",7.6,70868,e45ad93e-c75d-4a9f-9868-21f8f139ad16,limitless
Disenchantment,2018,2023,"Action,Adventure,Animation",7.2,70757,6edd48a0-873f-47e6-a9cb-fc74b28efbaa,disenchantment
Halo,2022,\N,"Action,Adventure,Sci-Fi",7.2,70708,65cf7825-2fea-4a48-9a72-11a1a5a67a9b,halo
Steins;Gate,2011,2015,"Animation,Comedy,Drama",8.8,70442,27061fae-7f91-4bce-93a9-0325e3eb6799,steinsgate
Stargate: Atlantis,2004,2009,"Action,Adventure,Drama",8.1,70406,b0a5e63a-b635-4bb2-b6e1-3bbc02406dd0,stargateatlantis
Chappelle's Show,2003,2006,"Comedy,Music",8.8,70179,cdc05edd-80a2-4328-ba2e-fa92c1264bb4,chappellesshow
Space Force,2020,2022,Comedy,6.7,69473,3ea05f51-bb10-4632-8c5c-a5c1cd3801d7,spaceforce
Star Trek: Deep Space Nine,1993,1999,"Action,Adventure,Drama",8.1,68850,58e7bb82-d657-4b52-b907-5b1e4654aec4,startrekdeepspacenine
Shadowhunters,2016,2019,"Action,Drama,Fantasy",6.5,68727,5c8412b1-ad95-4587-af1d-b83ea4513b1d,shadowhunters
Ratched,2020,\N,"Crime,Drama,History",7.3,67699,8025f97d-2d14-45b4-8888-6d8894bb17ae,ratched
Line of Duty,2012,2021,"Crime,Drama,Mystery",8.7,67220,f398c3ea-3317-49d9-ab81-7d10baf8af65,lineofduty
Bleach,2004,2023,"Action,Adventure,Animation",8.2,66272,c860df0d-4e0b-4c02-926a-3e465146c656,bleach
Superstore,2015,2021,Comedy,7.9,65927,d0da7f32-bbdb-4b97-b6fc-a4b2260b54e4,superstore
ER,1994,2009,"Drama,Romance",7.9,65864,d5487f49-8527-4410-8257-498721758959,er
A Series of Unfortunate Events,2017,2019,"Adventure,Comedy,Drama",7.8,65317,7c2008be-c35c-4d8a-9d64-0861036acc86,aseriesofunfortunateevents
Flight of the Conchords,2007,2009,"Comedy,Music,Musical",8.6,64855,a6ce3d3f-b3c4-43f4-bb15-abf5644eb807,flightoftheconchords
Peep Show,2003,2015,Comedy,8.7,64818,90728d03-28b1-403f-ab66-f686713ea9c5,peepshow
Sweet Tooth,2021,\N,"Action,Adventure,Drama",7.8,64621,ba135b42-e694-4f1c-90ab-7241c5099dd4,sweettooth
Dragon Ball,1995,2003,"Action,Adventure,Animation",8.6,63723,72df55e6-fcd1-48cc-a30d-c4f4108bcc4a,dragonball
Dragon Ball,1986,1989,"Action,Adventure,Animation",8.5,63656,a8e0bd47-51ac-4290-a37d-665c978e2903,dragonball
Asur: Welcome to Your Dark Side,2020,\N,"Crime,Drama,Mystery",8.5,63533,1c9ad172-fa04-4ead-bc7e-a458626bcfa2,asurwelcometoyourdarkside
Sleepy Hollow,2013,2017,"Action,Adventure,Crime",7.3,63471,c2ce4ece-e3a6-4b82-aa92-54629c9674c2,sleepyhollow
Your Honor,2020,2023,"Crime,Drama,Thriller",7.6,63429,96142c16-b6f6-4d8b-95da-d32536d32d45,yourhonor
Paatal Lok,2020,\N,"Crime,Drama,Thriller",8.1,63375,63ae872e-5a7d-4fec-82f1-b0f8a5b48493,paatallok
Tulsa King,2022,\N,"Crime,Drama",8.0,63281,85b79c66-60e1-436d-9d79-f4363cc0f66b,tulsaking
Quantico,2015,2018,"Crime,Drama,Mystery",6.7,63207,087b1977-c2e4-4b23-95f3-7fed1b0744ec,quantico
The Shannara Chronicles,2016,2017,"Adventure,Drama,Fantasy",7.1,62995,457819f9-176b-44a6-9338-9c105995c55c,theshannarachronicles
Anne with an E,2017,2019,"Drama,Family",8.6,62993,c81d8b2b-688c-4d19-adb1-149dc122c4bd,annewithane
Continuum,2012,2015,"Action,Sci-Fi,Thriller",7.6,62916,273d4aa9-398c-497c-babe-2578711412d6,continuum
Manhunt,2017,2020,"Biography,Crime,Drama",8.1,62896,69e4cc8f-b48d-47ff-a1c6-94eca7b3e60d,manhunt
Eastbound & Down,2009,2013,"Comedy,Drama,Sport",8.2,62864,845c27b9-552b-42fa-8e8c-181b5ce2c0c0,eastbounddown
Vinland Saga,2019,2023,"Action,Adventure,Animation",8.8,62669,6dcc6744-e964-4912-b742-9cff615e9854,vinlandsaga
The Last Ship,2014,2018,"Action,Drama,Sci-Fi",7.4,62634,6a260912-1eb3-4b6d-aff5-27a99dd51d65,thelastship
The Last Man on Earth,2015,2018,"Action,Comedy,Drama",7.4,62573,025fee64-66fb-4a25-8836-09de225080e3,thelastmanonearth
Terminator: The Sarah Connor Chronicles,2008,2009,"Action,Drama,Fantasy",7.6,62156,21121c3b-5c31-4af6-9a0c-e8dbc737cd60,terminatorthesarahconnorchronicles
Travelers,2016,2018,"Drama,Mystery,Sci-Fi",8.0,62059,ce46af43-1af6-452a-b085-eb6c66f7f725,travelers
Chicago Fire,2012,\N,"Action,Drama",8.0,61908,583a69df-3c57-4204-bf82-885bc240a4b6,chicagofire
M*A*S*H,1972,1983,"Comedy,Drama,War",8.5,61891,c70e21f2-dd41-460b-98c2-041b1105e0e5,mash
Full House,1987,1995,"Comedy,Drama,Family",6.8,61875,8a94c217-1f50-4dab-81a9-36718782b112,fullhouse
All of Us Are Dead,2022,\N,"Action,Drama,Fantasy",7.5,61794,6833b70b-5563-4898-8b31-005f2df23a85,allofusaredead
Flashforward,2009,2010,"Drama,Mystery,Sci-Fi",7.6,61761,377bde6c-6413-42f3-a3b2-fc8d0eaa41d9,flashforward
Veep,2012,2019,Comedy,8.4,61504,f4445a34-46cc-4c01-beea-ba39cc798955,veep
Happy Valley,2014,2023,"Crime,Drama,Thriller",8.5,61303,958fa517-b991-4901-914d-adb186445c94,happyvalley
Black Books,2000,2004,Comedy,8.5,61200,8ef85996-8f69-4843-b01d-9f63c98df062,blackbooks
The Flight Attendant,2020,2022,"Comedy,Drama,Mystery",7.1,61030,0ccc5000-9901-4960-ae93-5dbf39123ff2,theflightattendant
Forever,2014,2015,"Crime,Drama,Fantasy",8.2,61027,7aa8f616-ec9a-44c0-8dcc-48742e24a518,forever
Tandav,2021,\N,"Drama,Thriller",4.6,60878,4c073355-e4bc-4c67-a0af-08b43e3a3c92,tandav
The Lincoln Lawyer,2022,\N,"Crime,Drama,Mystery",7.7,60552,492e1894-2c10-4100-856b-dd6e7129b343,thelincolnlawyer
Shrinking,2023,\N,"Comedy,Drama",8.0,60493,2f793dc8-3926-4c14-bacc-2069ebbaf365,shrinking
Cheers,1982,1993,"Comedy,Drama",8.0,60240,c90049e0-9f97-4a68-b02d-a92eaa3bde0e,cheers
CSI: Miami,2002,2012,"Action,Crime,Drama",6.4,60205,51b492f4-b821-45fb-be70-1e24fd788db6,csimiami
Snowpiercer,2020,2023,"Action,Drama,Sci-Fi",6.9,60195,a89fd21b-ccaf-44d9-972e-e7f7eadd7d46,snowpiercer
Extras,2005,2007,"Comedy,Drama",8.3,59535,1a987aa0-8198-4ef1-a213-574b3bfafa53,extras
The Rookie,2018,\N,"Action,Crime,Drama",8.0,59526,92eb485a-b834-47d3-a2b3-e3941597bf5e,therookie
A Discovery of Witches,2018,2022,"Drama,Fantasy,Romance",7.8,59182,0e8414d6-e6e8-47a3-9bb2-4a3a48956872,adiscoveryofwitches
Wayward Pines,2015,2016,"Drama,Horror,Mystery",7.3,59142,51f818c5-3a61-434c-ae86-fcb4388c7325,waywardpines
Will & Grace,1998,2020,"Comedy,Romance",7.4,59086,19a9cdf9-8845-4c2a-b31e-70338093c962,willgrace
Hijack,2023,2023,"Drama,Thriller",7.4,59083,e4e9c6f0-0748-4de2-aae5-24a9c3659409,hijack
Pushing Daisies,2007,2009,"Comedy,Drama,Fantasy",8.4,58886,df07fa57-6a7e-4d33-b4d8-67df29a3635d,pushingdaisies
The Alienist,2018,2020,"Crime,Drama,Mystery",7.7,58583,67d4f713-e908-4b22-bcc1-77c382e0f421,thealienist
From,2022,\N,"Drama,Horror,Mystery",7.7,58498,8bc619c6-eda1-4062-bf66-4b1a40cd7863,from
Doom Patrol,2019,2023,"Action,Adventure,Comedy",7.8,58377,ff5a519c-4ad1-4cbc-a59a-4948374dcf40,doompatrol
Good Girls,2018,2021,"Comedy,Crime,Drama",7.7,58306,3d24607e-a6c6-48bb-8874-52246ba10e7c,goodgirls
V,2009,2011,"Drama,Sci-Fi,Thriller",6.8,58226,1790ff69-a4fc-483a-a14f-e2574da9f964,v
Jericho,2006,2008,"Action,Drama,Mystery",7.9,58095,bd0a923e-3592-45c2-a47e-7884e3a489b5,jericho
Samurai Jack,2001,2017,"Action,Adventure,Animation",8.5,57992,43dd9b22-47cd-443b-a1c6-4aa944d22aeb,samuraijack
Nip/Tuck,2003,2010,Drama,7.7,57950,3c8c72d5-b692-48c8-afbf-054f6fc23415,niptuck
Scorpion,2014,2018,"Action,Crime,Drama",7.0,57819,385a6de4-ec22-41bc-b57c-3682a3a25093,scorpion
Nine Perfect Strangers,2021,2021,"Drama,Mystery,Thriller",7.0,57606,88c35c4f-43be-4480-95b6-92e45297bbc0,nineperfectstrangers
Star Trek: Enterprise,2001,2005,"Action,Adventure,Drama",7.5,57597,6cce5ca1-b10e-4b89-a318-b46662267005,startrekenterprise
Bloodline,2015,2017,"Drama,Thriller",7.9,57283,302013b6-b647-424e-a418-0d4b68bfdd6f,bloodline
Aashram,2020,2022,"Crime,Drama,Mystery",6.6,57275,69326476-7ea6-4d05-8924-8c7a1ab5b4f3,aashram
