primary_title,start_year,end_year,genres,average_rating,num_votes,show_id,normalized_title
The Peter Serafinowicz Show,2007,2008,Comedy,8.0,1271,b2162316-0ca0-4b96-a49a-a80a1cd7acf3,thepeterserafinowiczshow
Lovers of the Red Sky,2021,2021,"Drama,Fantasy,Romance",7.6,1271,262cb202-121c-47a7-914e-dfdc9b0bf8bf,loversoftheredsky
Skymed,2022,\N,Drama,6.4,1271,0d6b2fc5-91a6-4f67-85c2-6f8e26866d70,skymed
These from Here and Those from There,1993,1996,Comedy,7.1,1271,ec4b00b9-e045-49cb-8d9d-bd7e03e774ba,thesefromhereandthosefromthere
The Unlisted,2019,2019,"Family,Sci-Fi,Thriller",6.6,1271,5b7bf1b6-f0fb-4955-88da-3ce018142d51,theunlisted
Thank God You're Here,2006,2023,"Comedy,Game-Show",7.7,1270,93f4d06d-31b0-4eea-9c4a-3d0ce0a87dbd,thankgodyourehere
The Herculoids,1967,1969,"Adventure,Animation,Sci-Fi",7.4,1269,be6f1b65-6d56-4062-a274-e49f986e2915,theherculoids
Girl Code,2013,\N,"Comedy,Reality-TV",7.4,1269,1ef0efb2-ea53-4896-9a6c-9dbc6d33915f,girlcode
Meadowlands,2007,2007,"Drama,Mystery,Thriller",6.9,1269,99772d83-9ebf-4329-94f0-45649199fe53,meadowlands
Eve,2003,2006,Comedy,6.4,1269,3f7e85e9-f15f-4f0e-8f7b-4ccecdb5c0e5,eve
We Are Men,2013,2013,Comedy,5.5,1268,e45f6a82-3d75-42d0-bb53-639c29250549,wearemen
Bachelor Point,2018,2021,"Comedy,Drama,Family",5.3,1268,3d1e669c-3e3f-4820-84ec-6c80b6616bcf,bachelorpoint
Da Vinci's Inquest,1998,2006,"Crime,Drama,Mystery",8.1,1268,9cebaacb-06d8-4a22-87c5-193371146c24,davincisinquest
Strong Medicine,2000,2006,Drama,6.7,1268,cb2cfe1b-fa8f-41f8-863e-a1f003e2db1a,strongmedicine
The Patrick Star Show,2021,\N,"Animation,Comedy,Family",3.5,1268,96d88b11-9afa-4a0c-9cb0-a5d694e159ff,thepatrickstarshow
Krypto the Superdog,2005,2006,"Action,Adventure,Animation",5.6,1268,1738b758-997f-47f9-b9b2-dc25eaaefd28,kryptothesuperdog
Going Straight,1978,1978,Comedy,7.0,1267,8a5a27f1-1759-471b-a33b-5a146d608910,goingstraight
You Cannot Hide,2019,2019,"Action,Crime",6.5,1267,24d207b2-b7af-46bc-985e-d702e4f68d2b,youcannothide
Coke Studio,2008,\N,Music,9.6,1266,feb4d6a6-8421-4c93-b806-5d1e10f5dbe4,cokestudio
Nicky Jam: El Ganador,2018,\N,"Biography,Music",7.7,1266,1600eb6b-42d7-44e5-80c3-3ea82b2aa5f3,nickyjamelganador
The Starter Wife,2008,2008,"Comedy,Drama",6.6,1266,dc2c3056-b8fe-4a16-8e82-d72a47ac4437,thestarterwife
Tatli intikam,2016,2016,"Comedy,Romance",6.2,1266,17c8daed-2271-4aa8-8139-e29054fef19a,tatliintikam
Marvel's Moon Girl and Devil Dinosaur,2023,\N,"Action,Adventure,Animation",7.7,1265,63db96d3-3ae9-42b4-87c4-eb4aa1b6ae4e,marvelsmoongirlanddevildinosaur
After the Rain,2001,2002,"Crime,Drama,Mystery",6.5,1265,6c09f80a-8470-44dd-91cf-9ffd235dc0d5,aftertherain
Huntik: Secrets and Seekers,2009,2012,"Action,Adventure,Animation",8.2,1264,08b3b172-d35e-4c4b-aa48-02bbe040426d,huntiksecretsandseekers
Holey Moley,2019,\N,"Game-Show,Sport",7.2,1264,4bbce686-3c36-49ee-bfd2-80c113db83e2,holeymoley
They Think It's All Over,1995,2011,"Comedy,Game-Show,Sport",6.7,1263,693595c0-47df-4684-a784-a98caf06b035,theythinkitsallover
Back to 15,2022,\N,"Comedy,Drama",6.8,1263,8c6b046f-c03c-49c3-bc78-728ff8fd3bfc,backto15
Robindronath Ekhane Kawkhono Khete Aashenni,2021,\N,"Crime,Thriller",6.5,1262,eaa1e253-4050-4af0-83de-256e6f563257,robindronathekhanekawkhonokheteaashenni
Reunion,2005,2006,"Drama,Mystery",7.7,1262,b6d231c9-8fa4-4421-86bd-dea2f0d09ec8,reunion
Ayali,2023,\N,Drama,8.6,1262,33b47275-2a0d-4290-8d1b-a0530f3b403e,ayali
Butterflies,1978,1983,"Comedy,Romance",6.9,1261,4d745511-eebe-4342-9e4c-a79f7cdba1cc,butterflies
Ikki tousen,2003,\N,"Action,Adventure,Animation",5.9,1261,5afeee20-bf8d-46d0-925d-79bece386ad1,ikkitousen
Terra Formars,2014,2016,"Action,Animation,Horror",6.4,1261,7159b83e-bd69-405c-9494-46cc9fa95eb7,terraformars
Goedam,2020,\N,"Horror,Mystery,Short",5.7,1261,4bb1db46-3342-4917-b9f8-dc6e052fdafc,goedam
Ghost Adventures: Aftershocks,2014,\N,"History,Reality-TV,Thriller",5.9,1261,f53abd0f-268f-4d50-badc-04d9b724f94d,ghostadventuresaftershocks
All the Sins,2019,\N,"Crime,Drama,Mystery",7.3,1261,5de3b98b-ba20-4eee-897e-4a3951ee4b0e,allthesins
Akinci,2021,2021,"Action,Adventure,Crime",2.3,1261,73b91b01-2647-46a1-9184-745b423d740f,akinci
Arctic Air,2012,2014,Drama,6.8,1260,2248f392-02d2-41f9-af70-493330f1154e,arcticair
The 8th Son? Are You Kidding Me?,2020,2020,"Action,Adventure,Animation",6.5,1260,c5f7f092-9e8b-49ae-a85f-4ed40e5d77ed,the8thsonareyoukiddingme
Het geslacht De Pauw,2004,2005,Comedy,8.3,1259,c94fb442-48ea-4cd9-9030-4ca59e47cb18,hetgeslachtdepauw
Black Blood Brothers,2006,\N,"Action,Animation,Comedy",6.9,1259,63b1a75f-25a0-450b-9acf-506bae0bde26,blackbloodbrothers
Min arhizeis ti mourmoura,2013,2023,Comedy,7.4,1258,2f068216-e6f3-44a6-88a4-856cd1a54551,minarhizeistimourmoura
Tomorrow with You,2017,2017,"Drama,Fantasy,Romance",7.4,1258,88130a7b-bb99-43c9-8aa4-186897312c5f,tomorrowwithyou
Broke,2020,2020,Comedy,4.8,1257,8325cc23-39eb-4aa8-92bf-326cedfd42a2,broke
Shark Tank,2015,\N,"Game-Show,Reality-TV",6.7,1257,06d85a35-b653-494f-9e34-2688a800eb04,sharktank
Once Upon a Time... The Discoverers,1994,1995,"Animation,Family,History",7.6,1256,1f8e6ad5-308b-48d5-a273-0eb3c4a2ef6f,onceuponatimethediscoverers
Magic's Biggest Secrets Finally Revealed,2002,\N,Reality-TV,7.8,1256,7f4e0218-2bd2-43a5-8986-d59e0f98de14,magicsbiggestsecretsfinallyrevealed
Wave Makers,2023,\N,Drama,8.2,1256,a9184243-640e-4b9f-af4c-41845abb40e8,wavemakers
Soul Food,2000,2004,Drama,7.6,1255,f2e2639a-e555-4b5e-a898-df1c9a980d17,soulfood
Ace of Cakes,2006,2011,Reality-TV,7.1,1255,ab90ad05-fc05-4354-98e4-cecdd38154ec,aceofcakes
Larry King Live,1985,2010,"News,Talk-Show",5.4,1254,206f466f-616f-4bb9-a0a0-dafba2745ec2,larrykinglive
Jorel's Brother,2014,\N,"Animation,Comedy,Family",9.1,1254,f5d85710-96fe-4dc4-865f-c4188ae9f803,jorelsbrother
Home Shanti,2022,\N,Comedy,8.0,1253,8bbfaa25-14e9-443e-9cd1-41dfff34c558,homeshanti
Whatever Happened to the Likely Lads?,1973,1974,Comedy,7.8,1253,81a69786-90e6-47b1-9bfd-678e2eeb7826,whateverhappenedtothelikelylads
In/Spectre,2020,2023,"Action,Animation,Comedy",6.6,1253,2898c937-7669-4cec-a154-84fce441190e,inspectre
"Wetten, dass..?",1981,\N,"Comedy,Game-Show,Music",6.0,1252,aebdb214-627d-4c2c-b3b6-b042218811ff,wettendass
Dhar Mann,2018,2023,"Comedy,Drama,Short",4.3,1252,7dbe9c91-df2d-444f-8039-841de848c0b7,dharmann
Imaginary Mary,2017,2017,"Comedy,Fantasy",5.5,1252,40af69bb-eeee-4360-853f-420aa6e0c804,imaginarymary
In the Night Garden...,2007,2009,"Adventure,Comedy,Family",6.7,1252,c02ef1d4-ef2e-49ef-8858-1f56f5e1ea45,inthenightgarden
Temptation Island,2019,\N,"Game-Show,Reality-TV",6.1,1251,93e5f4b9-3f96-475f-bcd3-30a8b2230a9c,temptationisland
Freedom Fighters: The Ray,2017,2018,"Action,Animation,Fantasy",6.0,1251,02a68ab1-464f-4c07-8186-040756f827cc,freedomfighterstheray
Rig 45,2018,2020,"Crime,Thriller",6.1,1250,280898de-b632-445f-a9f5-702fdc184a9e,rig45
Funny or Die Presents...,2007,\N,Comedy,5.6,1250,673d2819-4fc0-4a26-bbd7-0fc5e1ed9367,funnyordiepresents
Fugitives,2011,2013,"Action,Crime,Drama",7.9,1250,00e8fa15-1660-4226-853c-885620485e65,fugitives
Weekend Box Office,2018,\N,"News,Short",8.0,1250,7d62015d-65d6-4156-b6fd-e8e857cbb819,weekendboxoffice
Morichika,2021,\N,"Crime,Drama,Thriller",6.5,1250,6065a3da-a81c-4f95-8ebe-1aafcc23f46a,morichika
The Dana Carvey Show,1996,1996,Comedy,7.3,1248,48131cee-99bd-4db8-b03e-81a1b185e7d2,thedanacarveyshow
Transformers: Robots in Disguise,2014,2020,"Action,Adventure,Animation",6.0,1248,5ee22a86-ac46-4361-9de1-e047bde825de,transformersrobotsindisguise
Zatima,2022,\N,"Comedy,Drama,Romance",7.1,1248,acd94a3e-1587-4637-8bd7-e30d20d9e240,zatima
Beyond Scared Straight,2011,2015,"Crime,Documentary,Reality-TV",7.3,1248,939dc765-6b7b-4555-ae8f-7d080ad113b3,beyondscaredstraight
The Parent 'Hood,1995,1999,Comedy,7.0,1248,10331c1d-2de3-426f-91f8-be06aaf47ab7,theparenthood
Reset,2022,2022,"Drama,Sci-Fi,Thriller",8.1,1248,b98aeef1-3f29-4d68-9a0f-551b0403a0f0,reset
The New Adventures of Batman,1977,1978,"Action,Adventure,Animation",6.8,1247,c1f15de8-b5c0-4bbe-ab78-267a79da226e,thenewadventuresofbatman
The Sea Beyond,2020,\N,"Crime,Drama",7.5,1247,45eb02ff-08c5-495d-ac23-ad0b4529f7bb,theseabeyond
Laurel Canyon,2020,2020,"Documentary,History,Music",8.2,1247,2d22bf52-8487-4a7a-8907-10fb61013f19,laurelcanyon
Popadija,2022,\N,Comedy,7.8,1247,351be480-08d2-4850-8d92-2974cab8a50d,popadija
Queen In-hyun's Man,2012,2012,"Fantasy,Romance",7.8,1246,8de10fd0-b6a0-46c5-a992-64d65f6138a5,queeninhyunsman
Star Trek Phase II,2004,2016,"Action,Adventure,Sci-Fi",6.8,1246,3ed304f9-1ab2-46e6-890a-a7c4d78b2a1f,startrekphaseii
Jirisan,2021,\N,"Action,Drama,Mystery",7.4,1246,76f2126b-fd28-4def-aaa3-9a75102f34b9,jirisan
Angrezi Mat Jhaad,2023,\N,Biography,8.2,1245,77b6994a-4af7-4d1b-b4e7-efb680e55aae,angrezimatjhaad
Final Days of Planet Earth,2006,\N,"Action,Comedy,Drama",4.3,1245,e1be77ea-9f01-4e6b-afb0-99f7dafa4134,finaldaysofplanetearth
E! True Hollywood Story,1996,\N,"Biography,Documentary",6.5,1245,e1d48b3f-b167-40ff-a375-714a7a9d10d3,etruehollywoodstory
Aakhri Sach,2023,\N,Thriller,5.4,1244,8a986933-418e-481e-9134-4e667a6bb78b,aakhrisach
Exosquad,1993,1995,"Adventure,Animation,Drama",8.4,1244,4cdae0d7-76fb-47e3-ae99-7e9a92bd4021,exosquad
Ah! My Goddess,2005,2005,"Animation,Comedy,Drama",7.2,1243,c9df1d47-1ec3-47a1-8b16-0f3c37ea1d38,ahmygoddess
Happyland,2014,2014,"Comedy,Drama",6.2,1243,b0a67f78-adfc-494b-bb3e-5bee6858bb6f,happyland
La caza. Monteperdido,2019,2023,Drama,7.2,1243,543103b0-923f-47c5-b630-4296b08a8f43,lacazamonteperdido
The Three Stooges Show,1960,1972,"Comedy,Family",8.5,1243,388d8e4d-6591-47a2-8c33-86d96da9e81d,thethreestoogesshow
Studio Julmahuvi,1998,1998,Comedy,8.8,1243,fd793161-a229-461d-8814-70678377aad6,studiojulmahuvi
Flipping Out,2007,2018,Reality-TV,7.0,1243,ba6d481e-8080-46a6-9e14-e5698f2b02f8,flippingout
Ghesseha-ye Tabeta,1995,1995,"Comedy,Family,Fantasy",7.1,1242,2715b254-029c-4fad-bb0c-aa1cfb5c7f78,ghessehayetabeta
High: Confessions of an Ibiza Drug Mule,2021,2021,"Crime,Documentary",6.0,1242,a320b317-861c-4ac9-be2a-ae40b0645f3d,highconfessionsofanibizadrugmule
The Jury,2002,2011,Drama,7.7,1242,7f94d4b1-cef9-4788-8b4f-1c40f8940183,thejury
The Real McCoys,1957,1963,"Comedy,Family",7.6,1242,b00fcb7e-fbd1-42d0-b7fd-98388539862c,therealmccoys
Indie,2017,2017,Comedy,4.7,1241,e4457edf-a4b0-4e64-b2d9-86b861aaf95b,indie
Puppy Dog Pals,2017,2023,"Adventure,Animation,Comedy",6.8,1241,e609dc27-255f-4ad2-a9a8-d14a3851a608,puppydogpals
Visionaries: Knights of the Magical Light,1987,1987,"Action,Adventure,Animation",7.7,1241,0f0bdb42-4f2c-49a3-8df4-65daf7533570,visionariesknightsofthemagicallight
Models Inc.,1994,1995,Drama,6.3,1241,f5e3f402-06e5-4fdb-b32f-bc7448792d8c,modelsinc
United Kacche,2023,\N,Drama,6.9,1241,7ef7d7eb-fec8-4e8e-ad02-f9fd3db8953d,unitedkacche
The F.B.I.,1965,1974,"Crime,Drama,Mystery",7.4,1241,59634348-4c8c-4e32-ab1f-d813c66c3abf,thefbi
Conspiracy Theory with Jesse Ventura,2009,\N,Documentary,6.9,1241,50e50fc0-91af-4686-a7a2-7d9720099d37,conspiracytheorywithjesseventura
The Porky Pig Show,1964,1967,"Animation,Comedy",7.1,1241,3860beb4-886d-4f46-91b0-83cd5834a167,theporkypigshow
Fatal Seduction,2023,\N,"Crime,Drama,Mystery",4.8,1240,471c4921-9304-44b2-9f9f-9c56dae6323d,fatalseduction
Celebrity Big Brother,2001,\N,Reality-TV,4.5,1239,0ed3a007-d614-465a-b9b8-4e72707833b3,celebritybigbrother
Alderamin on the Sky,2016,2023,"Adventure,Animation,Drama",7.4,1239,cb59d8e8-b704-4c78-82c9-7b1cf511e7dc,alderaminonthesky
Insomniac with Dave Attell,2001,2004,Comedy,8.2,1238,b60b58a7-9768-489a-b74c-cebc05b7755b,insomniacwithdaveattell
Project Mc²,2015,2017,Family,6.1,1238,f602ae20-4d09-4cb8-85e1-6218c50e0ac0,projectmc
George of the Jungle,1967,1970,"Adventure,Animation,Family",6.7,1238,e25e306a-af90-478c-874f-6d712fbc6d0c,georgeofthejungle
Tutunamayanlar,2020,2020,Comedy,7.4,1237,37bda9d1-6a6e-430f-bb25-db46596e61e1,tutunamayanlar
Spirited,2010,2011,"Comedy,Drama,Fantasy",8.0,1237,5af9489c-d87b-4912-8adf-38a7d4d12eab,spirited
Do You Like Brahms?,2020,2020,"Drama,Music,Romance",7.6,1237,b9d49e8c-a0fb-45d1-baad-d785bb757388,doyoulikebrahms
The Lovers,2023,2024,Comedy,7.3,1237,b4f8db29-aaad-4a87-ba8e-eedef9e75494,thelovers
Teresa,2010,2011,"Drama,Romance",7.7,1236,5fe17a9b-b262-43f1-ab02-3e73626f5ae6,teresa
The Lizard,2014,2016,"Comedy,Crime,Romance",3.3,1236,80108012-33a4-4db6-a24f-d7c8e67914e8,thelizard
Please Teacher!,2002,2002,"Animation,Comedy,Romance",6.9,1236,b3d985da-29f2-467c-8bda-21c30f4f978c,pleaseteacher
High Stakes Poker,2006,\N,"Game-Show,Reality-TV,Sport",9.0,1235,97c2913d-fb87-440f-9a39-1c7f544990b3,highstakespoker
Fröken Frimans krig,2013,2017,"Comedy,Drama,History",7.8,1235,4f0b00f6-180d-4bbb-bc31-8bc3ea303b6c,frkenfrimanskrig
Eagles,2019,2022,"Drama,Romance,Sport",7.0,1234,fe6d9812-5dc7-4d83-9680-6d521fbf6a64,eagles
The Lucy-Desi Comedy Hour,1957,1960,"Comedy,Family",8.3,1234,c5b71ef2-eed8-4169-977c-4e422de03d5d,thelucydesicomedyhour
Couples Therapy,2019,2023,Reality-TV,8.3,1234,63b31a45-d3b0-4751-a7ce-5327cbf4d999,couplestherapy
Doktorlar,2006,2011,Drama,4.0,1233,3d174323-0abb-45ed-834c-8161d0fc6f34,doktorlar
Child Bride,2008,2016,Drama,3.8,1233,dbe31515-2015-4919-9ca6-3490c48e3a0b,childbride
Class of 3000,2006,2008,"Adventure,Animation,Comedy",6.5,1233,f45d93a5-aa54-4074-9907-a9e87422f344,classof3000
Food Network Star,2005,\N,"Game-Show,Reality-TV",6.4,1233,856a2611-fba6-429d-ac3b-f150d9960030,foodnetworkstar
NBC Sunday Night Football,2006,\N,Sport,8.0,1232,6213a65d-94d6-48ce-be2d-68e38b9de408,nbcsundaynightfootball
Beautiful People,2005,2006,"Drama,Romance",6.8,1232,ec718b6a-5d57-40d2-9972-71fac52e2eb3,beautifulpeople
Drew Carey's Improv-A-Ganza,2010,\N,"Comedy,Game-Show",8.2,1232,01173b2b-8e29-4712-afac-4b5e6896a844,drewcareysimprovaganza
By the Grace of the Gods,2020,2023,"Adventure,Animation,Fantasy",7.0,1232,faa5194b-61ec-430d-9399-9276d7014d28,bythegraceofthegods
FC Bayern: Behind the Legend,2021,2021,"Documentary,Sport",8.1,1231,faf273a6-6f95-4e38-b233-e9622bd6a608,fcbayernbehindthelegend
Super Lovers,2016,2017,"Animation,Comedy,Romance",6.9,1231,e3ffc24b-8e56-4ca0-ab93-9b13e94e419f,superlovers
Winter Sonata,2002,2002,Romance,7.9,1231,e3d28585-b85f-4dfa-97ec-55e8653b8e49,wintersonata
Cupid,2009,2009,"Comedy,Drama,Romance",7.2,1230,05bdb8d3-a2ce-4dcf-aa6c-02c8c1595d68,cupid
The Troop,2009,2013,"Action,Adventure,Comedy",6.1,1230,8d781539-b43b-4241-a266-492f904e059c,thetroop
Uti vår hage,2003,\N,Comedy,8.6,1230,771e53f2-c6b1-4d13-baf7-db1fbfaa3600,utivrhage
Around the Horn,2002,\N,"News,Sport,Talk-Show",7.2,1230,405d0ced-2c04-4b66-a9b3-2544650ed307,aroundthehorn
Queer Eye: Germany,2022,2022,Reality-TV,7.4,1230,231cb35d-7a4f-4b17-a3a4-6ab48f2b8a51,queereyegermany
The Chef,2009,2010,"Comedy,Drama,Romance",5.4,1229,64ae9474-b752-40e5-8bf9-9813b264f27b,thechef
The New Mike Hammer,1984,1989,"Crime,Drama,Mystery",6.8,1228,7f4e7bc3-2ae0-44ba-9761-7be3ef5d3b5d,thenewmikehammer
My Big Fat Greek Life,2003,2003,Comedy,4.7,1228,8b4504c5-5f01-4418-a0db-8a58993fb6bb,mybigfatgreeklife
Life After Death with Tyler Henry,2022,2022,Reality-TV,6.2,1227,d8f39c21-521d-4621-b629-887912304c82,lifeafterdeathwithtylerhenry
The Scarlet Pimpernel,1999,2000,"Adventure,Drama",7.4,1227,da05e040-ac22-4741-b149-dc51600dd5cc,thescarletpimpernel
Flip This House,2005,\N,Reality-TV,6.1,1226,d0f997b7-6764-42bb-9cd2-5c0bbec10bc9,flipthishouse
Miss Sherlock,2018,2018,"Crime,Drama,Mystery",7.0,1226,ca2f08b4-fa52-4bb9-8bc8-24dacf18141c,misssherlock
Morning Joe,2007,\N,"News,Talk-Show",4.3,1226,d73bd358-a143-4690-af20-f99384d80f18,morningjoe
Memorist,2020,2020,"Fantasy,Mystery,Thriller",7.6,1225,06770082-10eb-4717-b3d9-7f5f1e49b8e2,memorist
The Inside,2005,2006,"Crime,Drama,Mystery",7.9,1225,ad8da71d-03c7-4f07-bbd7-bc507596be06,theinside
The Dangers in My Heart,2023,\N,"Animation,Comedy,Drama",7.9,1225,569528db-119b-44c0-bdb3-a838bd0037e0,thedangersinmyheart
Red Shoe Diaries,1992,1999,"Drama,Romance",5.7,1224,7aa87c3a-053f-4c64-93f2-179fd2d05a54,redshoediaries
Aggressive Retsuko,2016,2018,"Animation,Comedy,Musical",8.1,1224,4e67e1ff-4a83-4da0-8e43-1e75973c995c,aggressiveretsuko
Garrow's Law,2009,2011,"Biography,Drama,History",8.3,1224,c55fa44e-5c31-4f4d-bdc8-542ad4f265f4,garrowslaw
Where Stars Land,2018,2018,"Drama,Romance",7.1,1224,c2dcdf41-7061-419e-940a-c46bfc0c031b,wherestarsland
Pure,2017,2019,Drama,7.0,1224,6e4083b3-ede9-4ee8-958a-86785b078984,pure
The Mr. Men Show,2008,2009,"Animation,Comedy,Family",7.1,1223,ee58c08a-3152-4db4-bd10-c61838a4648e,themrmenshow
El Príncipe,2014,2016,"Drama,Thriller",7.3,1222,6424f3f3-887a-4497-a73a-cd996ba3ff6b,elprncipe
America's Best Dance Crew,2008,2015,"Music,Reality-TV",6.9,1221,37695542-c553-4674-99cf-73703d2b0171,americasbestdancecrew
Bondi Rescue,2006,\N,"Documentary,Drama,Reality-TV",7.6,1221,85612c7d-26b8-4f4a-9f81-1eec20f978be,bondirescue
Aladdin - Naam Toh Suna Hoga,2018,2021,Fantasy,5.9,1221,ce333265-21ab-4797-b534-af7d5a5cfc63,aladdinnaamtohsunahoga
Luv Kush,1988,1989,"Adventure,Drama,Fantasy",9.0,1220,23cf125f-afe4-4b78-9040-0ebf2a1ab6b7,luvkush
Blue,2012,2014,Drama,7.8,1220,71f3eae0-b98f-4596-bdca-7749b10e6be6,blue
HitRECord on TV,2014,2015,Action,8.1,1219,0c10affc-8d9f-44fc-b5db-60a40878f4e4,hitrecordontv
Kakegurui,2018,2019,"Drama,Thriller",6.8,1217,0ed95cb9-25ae-4f8a-af7d-8a369493d7d0,kakegurui
Stella Blómkvist,2017,2021,"Crime,Drama,Thriller",6.8,1217,d2125c76-f4e6-404b-9e33-3ca2f06eba01,stellablmkvist
Saas Bahu Achaar Pvt. Ltd.,2022,\N,Drama,8.3,1217,18d2a732-bd27-4252-98e5-3a4f938e366e,saasbahuachaarpvtltd
Pitbull,2005,\N,Crime,8.3,1217,76154df0-f162-48d2-9c87-e9b5f400750f,pitbull
Still Up,2023,\N,Comedy,6.6,1217,5570a1f8-6106-45d7-b266-2458e4aec11e,stillup
Khaani,2017,\N,Romance,7.8,1216,f613de14-ef88-4422-9db6-79845fd7983b,khaani
Some Good News,2020,2020,"Comedy,News,Talk-Show",9.0,1216,60e642a5-212a-45d6-a499-f9d96af73c55,somegoodnews
Girls Incarcerated: Young and Locked Up,2018,\N,"Documentary,Reality-TV,Talk-Show",7.3,1216,8ebf3798-2ff2-4334-8814-8f25dff068eb,girlsincarceratedyoungandlockedup
Bottom-Tier Character Tomozaki,2021,\N,"Animation,Comedy,Drama",7.0,1216,39fd9b5b-f9e1-4f45-954f-95f07e73dcc0,bottomtiercharactertomozaki
Ono kao ljubav,2009,\N,Comedy,8.1,1215,53073b74-022f-417a-8caf-d988f43ac443,onokaoljubav
ABC Afterschool Specials,1972,1997,"Adventure,Comedy,Drama",7.1,1215,bb48ba4e-7fdf-4937-84f6-00cd6ab8f725,abcafterschoolspecials
First Dates,2013,\N,"Reality-TV,Romance",7.2,1215,36415110-c48d-49b4-b06a-e11e13ef0ccd,firstdates
The Real L Word,2010,2012,Reality-TV,6.0,1215,989e43b3-d27c-4b82-a86b-96a9e83c30e7,thereallword
Pirate Gold of Adak Island,2022,\N,"Adventure,Reality-TV",4.8,1214,cf2c707d-7ccb-42af-bf3d-7e3a5ad0f656,pirategoldofadakisland
The Oath of Love,2022,\N,"Drama,Family,Music",7.9,1214,2287240d-ef17-4767-aa9e-0d1cd17ac145,theoathoflove
No Small Parts,2014,\N,"Biography,Documentary",8.0,1213,03686811-5234-4e49-b4eb-41ac91f57ff3,nosmallparts
Urusei yatsura,1981,1986,"Action,Adventure,Animation",7.5,1213,b0deee80-fdca-4ec7-b993-39bcef885d02,uruseiyatsura
Strange Planet,2023,\N,Animation,6.5,1213,3c1d5955-ad2c-4c10-9651-d758efcbf9d3,strangeplanet
BlackedTheAnime,2020,\N,"Action,Comedy,Drama",1.7,1212,24306a81-4241-4c96-9d2e-25d104407c65,blackedtheanime
Nailed It! Holiday!,2018,2019,Reality-TV,7.7,1212,04920930-41c0-4e2b-81ac-074b9ecdd14a,naileditholiday
Diary of a Future President,2020,2021,"Comedy,Drama,Family",6.7,1212,b4cb6c8a-12c5-491c-9262-afb97cd5f7c9,diaryofafuturepresident
Meri Zaat Zarrae Benishan,2009,\N,Drama,9.1,1212,da719d91-9ea1-41f3-be65-992dc5e73673,merizaatzarraebenishan
Manner of Death,2020,\N,"Crime,Mystery,Romance",7.9,1212,7bb75760-4b73-4aea-8af5-eba3a466f283,mannerofdeath
Zoom,1997,\N,"Comedy,Drama,Family",7.3,1212,c76681dd-a316-46a7-9b2b-0604326ac16a,zoom
Secrets of Great British Castles,2015,2016,"Documentary,History",7.7,1211,ef37a3d9-df03-4271-b2a1-b43d384f7ef6,secretsofgreatbritishcastles
Robot Wars,1998,2018,"Action,Game-Show",7.3,1211,15da8a13-b1a8-44c0-a21e-8e16f130b33b,robotwars
The Other Sport,2013,\N,"Documentary,Sport",8.7,1211,e95df74a-5601-471c-8ee8-f5f26c1fca09,theothersport
Barbapapa,1973,1977,"Adventure,Animation,Comedy",7.0,1211,b65ff155-6ab7-469c-9e28-dbd88a0d9f30,barbapapa
The Dark Knight Retires,2013,\N,Comedy,4.4,1211,25b02cdf-e969-4a4e-b4b5-2f1506714a12,thedarkknightretires
The Buzz on Maggie,2005,2006,"Animation,Comedy,Family",5.6,1211,ed30fba0-772c-4fec-8ea0-00e010b52617,thebuzzonmaggie
Khuda Aur Mohabbat,2011,\N,Drama,8.7,1210,f229fc77-ab22-4e6c-b55d-eefd3ca4ebb0,khudaaurmohabbat
Hitmen,2020,2021,"Comedy,Crime",5.6,1210,85c7fdbb-856e-4d5d-bf8e-73168e0f25ff,hitmen
Eva Lasting,2023,\N,"Drama,Romance",8.0,1210,e5ba70f1-8bbe-47c8-bde7-d82eec317bac,evalasting
Switch,1997,2000,Comedy,7.0,1210,57f733dc-a74a-4ee4-9846-1fa9e025c603,switch
Misfits of Science,1985,1986,"Adventure,Comedy,Sci-Fi",7.4,1210,f0a5bb89-b20d-4e4d-84a3-e99bb783f2ad,misfitsofscience
Oddballs,2022,2023,"Adventure,Animation,Comedy",6.3,1208,f2c640c4-d40d-4dbd-8095-9d34b8752b6a,oddballs
Life of Kylie,2017,2017,Reality-TV,3.5,1208,894240e8-8583-458a-a55a-1c32836c3126,lifeofkylie
Threesome,2021,\N,Drama,7.0,1208,6f68940a-9d8c-454a-8e61-3af266d69836,threesome
Pitch Perfect: Bumper in Berlin,2022,2022,Comedy,6.4,1207,b9ebaed6-70c5-45b9-afed-7a8c79c6f006,pitchperfectbumperinberlin
Inside the Criminal Mind,2017,2018,"Crime,Documentary",5.4,1207,b793084f-5400-4205-b799-3840f878a29b,insidethecriminalmind
South Beach Tow,2011,\N,Comedy,4.0,1207,24872c3b-8f2e-45f3-8509-614189cad39a,southbeachtow
Rugal,2020,2020,"Action,Crime,Sci-Fi",6.3,1207,85beefe1-9212-4031-95af-df4f35a3a769,rugal
Gülcemal,2023,2023,"Drama,Romance",7.2,1207,2ea14985-9d3b-40d2-870a-50fe318e7fa5,glcemal
Kappa Mikey,2006,2008,"Adventure,Animation,Comedy",6.6,1207,65c35279-e688-4c36-af07-bc030b4ede79,kappamikey
Gharib's Story,2007,\N,"Biography,Drama,History",7.1,1206,9c55784e-0ef8-46ba-a936-e37dd29809db,gharibsstory
What's Happening Now!,1985,1988,Comedy,6.2,1205,3118fa27-7b15-44be-bcf2-c7c2097591f4,whatshappeningnow
